fecha,PRECIP_mm,EVAP_mm,TMAX_c,TMIN_c,almacenamiento_hm3
07/08/1992,0,3.5,27,16,3114.2
08/08/1992,0,4.4,25,16.5,3114.2
09/08/1992,4.4,3.8,28,16.5,3114.2
10/08/1992,7.6,3.6,27.5,16.5,3114.2
11/08/1992,24.8,4.9,25.5,16,3124
12/08/1992,0.6,3.3,26,15,3133.8
13/08/1992,0,3.6,27,16,3143.6
14/08/1992,1.3,3.5,27.5,16.5,3143.6
15/08/1992,6,5.5,27,14.5,3143.6
16/08/1992,11.2,2.7,24,16,3153.4
17/08/1992,10.3,3.5,26.5,16,3153.4
18/08/1992,16.8,2.5,24,15.5,3163.2
19/08/1992,0.7,3.3,25,15.5,3173
20/08/1992,0,4.2,28,16,3193
21/08/1992,0,3.7,28,16,3193
22/08/1992,0.4,3.5,27,16.5,3203
23/08/1992,19.4,4.1,26.5,16,3213
24/08/1992,1.3,1.9,27,16,3223
25/08/1992,0.6,2.4,25,16,3243
26/08/1992,16.2,5.1,26.5,16.5,3253
27/08/1992,0.5,3.1,25.5,15,3263
28/08/1992,0,3.9,24,15.5,3283
29/08/1992,0,4.5,26.5,16,3313
30/08/1992,0.9,4.6,27,16,3343
31/08/1992,1.5,2.9,26,16,3383.1
01/09/1992,20.3,4.4,26,16,3403.3
02/09/1992,5.8,4.3,26,15,3413.4
03/09/1992,7.7,4.8,26.5,15,3443.7
04/09/1992,0,5.4,26,15,3474
05/09/1992,0,4.7,26,16,3494.16
06/09/1992,0.5,4.8,27,16,3494.16
07/09/1992,0,5.6,26,16,3504.23
08/09/1992,0.5,3,23.5,16.5,3504.23
09/09/1992,13.9,3.2,25.5,17,3504.23
10/09/1992,0.01,3.6,25,15,3504.23
11/09/1992,0,2.7,22.5,15,3514.31
12/09/1992,10.4,3.6,24,16,3524.39
13/09/1992,0.9,2.1,23,15.5,3534.47
14/09/1992,0.3,2.8,24,16,3544.55
15/09/1992,23.9,6.7,26.5,16,3544.55
16/09/1992,0,4.1,25,15.5,3554.62
17/09/1992,0,3.8,25,15.5,3564.7
18/09/1992,0,3.2,24,16.5,3564.7
19/09/1992,0,3.9,26.5,15.5,3564.7
20/09/1992,6,9.5,27.5,15.5,3564.7
21/09/1992,4.6,3.8,27.5,16,3574.78
22/09/1992,0,4.8,27,16,3574.78
23/09/1992,23.2,3.4,23.5,16.5,3584.9
24/09/1992,26.7,4.41,25,15.5,3595.02
25/09/1992,5.9,6.13,22,15,3615.27
26/09/1992,1.8,2.3,20.5,15,3635.51
27/09/1992,43.4,3.8,22,15,3645.63
28/09/1992,0,4.8,23,15,3665.88
29/09/1992,0,6.2,22,16,3706.3
30/09/1992,0,5.2,21.5,15,3726.5
01/10/1992,0,3.9,24,11,5144.27
02/10/1992,0,3.4,24,11.5,5144.27
03/10/1992,1.5,3.3,21,13,5144.27
04/10/1992,1.6,0.1,20,13,5155.19
05/10/1992,0.8,2.4,25.5,12.5,5155.19
06/10/1992,0,4,25,14.5,5155.19
07/10/1992,0,3.3,24,14.5,5155.19
08/10/1992,9.9,2.9,20.5,15.5,5155.19
09/10/1992,56.5,1.2,26,14.5,5166.11
10/10/1992,1.6,3.3,25,14,5187.94
11/10/1992,0,4,26,14.5,5231.62
12/10/1992,13.9,3.3,25,15.5,5264.3
13/10/1992,0,3.7,24,15,5286.27
14/10/1992,0,3.3,25,14.5,5308.26
15/10/1992,0,3.3,27,14,5319.39
16/10/1992,0,9.4,26.5,14.5,5319.39
17/10/1992,0,4.383333333333334,26,14,5319.39
18/10/1992,0,4.3,24,14.5,5330.52
19/10/1992,0,3.2,23,15,5341.64
20/10/1992,0,2.8,22.5,13.5,5352.78
21/10/1992,0,2.3,21.5,14,5352.77
22/10/1992,0,3.6,23.5,14.5,5352.77
23/10/1992,0,4.9,24.5,14,5363.9
24/10/1992,0,4.9,23,14,5363.9
25/10/1992,0,3.2,23.5,13.5,5363.9
26/10/1992,0,3.5,26,14,5363.9
27/10/1992,0,3,26,15,5363.9
28/10/1992,1,3.3,26,15,5352.77
29/10/1992,6.5,3.4,26,14,5352.77
30/10/1992,0,3.5,25.5,13.5,5341.65
31/10/1992,5.7,2.4,26,13.5,5341.65
01/11/1992,0,2.4,25,13.5,5341.65
02/11/1992,0,3.5,24,13,5352.78
03/11/1992,0,3.2,21.5,14,5352.78
04/11/1992,0,14.6,25.5,13,5352.78
05/11/1992,0,4.95,26,13,5352.77
06/11/1992,0,3,24,13.5,5352.77
07/11/1992,2.4,2.3,24,14,5363.9
08/11/1992,0,3.1,23.5,14,5363.9
09/11/1992,0,1.5,24,14,5363.9
10/11/1992,0,2.8,26,14,5363.9
11/11/1992,0,3.7,27.5,13.5,5363.9
12/11/1992,0,0.7,27,14,5352.78
13/11/1992,0,6.5,26.5,14,5352.77
14/11/1992,5,4.3,27,14.5,5352.78
15/11/1992,0,2.7,24.5,13,5352.78
16/11/1992,0,3.3,24,13,5352.78
17/11/1992,0,3.2,23,12.5,5352.78
18/11/1992,0,3.1,25,12,5341.65
19/11/1992,0,3,25,12,5341.64
20/11/1992,0,2.1,22,10.5,5341.64
21/11/1992,0,3.2,25,10,5341.64
22/11/1992,0.5,2.5,23.5,10.5,5341.64
23/11/1992,0,3.3,24.5,11,5341.64
24/11/1992,0,3,24,10,5352.78
25/11/1992,0,3.4,22.5,10,5352.78
26/11/1992,0,3.3,22.5,10.5,5352.78
27/11/1992,0,3.4,21,10.5,5352.78
28/11/1992,0,2.8,22,10,5352.78
29/11/1992,0,3.2,22.5,10.5,5352.78
30/11/1992,0,3.1283333333333334,22,11,5341.64
01/12/1992,0,2.36,22,11.5,5341.65
02/12/1992,0,1.99,22,11,5341.65
03/12/1992,0,5.02,21.5,11.5,5341.65
04/12/1992,0,2.8,24.5,11,5341.65
05/12/1992,0,2.43,24,12,5341.65
06/12/1992,0,2.59,23.5,12.5,5341.65
07/12/1992,0,2.26,21.5,12.5,5341.65
08/12/1992,0,2.35,24,13,5330.52
09/12/1992,0,2.52,22,13,5330.52
10/12/1992,0,3.62,24,12.5,5330.52
11/12/1992,0,3.37,22,11.5,5330.52
12/12/1992,0,2.19,23.5,11.5,5319.39
13/12/1992,0,1.45,23,12.5,5319.39
14/12/1992,0,1.09,16.5,13,5319.39
15/12/1992,0,1.25,21.5,13,5319.39
16/12/1992,0,1.1,23,14,5319.39
17/12/1992,0,1.68,22,12,5319.39
18/12/1992,0,2.79,23.5,12,5319.39
19/12/1992,0,0.97,23,13.5,5319.39
20/12/1992,0,2.42,25.5,12.5,5319.39
21/12/1992,0,2.56,23.5,13,5319.39
22/12/1992,0,2.15,23.5,12,5319.39
23/12/1992,0,2.51,24,12,5319.39
24/12/1992,0,2.2,24,12,5319.39
25/12/1992,0,2.3,22,12,5319.39
26/12/1992,0,2.13,23,11.5,5319.39
27/12/1992,0,2.99,23.5,12,5308.26
28/12/1992,0,2.41,23,12,5308.26
29/12/1992,0,3.08,23.5,12,5308.26
30/12/1992,0,2.51,23.5,12,5308.26
31/12/1992,0,2.51,24.5,12,5308.26
01/01/1993,0,1.68,21.5,13,3888.1
02/01/1993,0,2.62,23.5,12,3888.1
03/01/1993,1.4,1.63,23,11.5,3878
04/01/1993,0,2.85,22.5,11,3878
05/01/1993,0,2.65,22.5,10,3867.9
06/01/1993,0,3.08,23,11,3867.9
07/01/1993,0,3.74,24,10.5,3857.8
08/01/1993,0,3.33,23.5,9,3857.8
09/01/1993,0,3.14,23.5,10,3847.7
10/01/1993,0,2.82,23,11.5,3847.7
11/01/1993,0,3.08,24,11,3837.6
12/01/1993,0,3.07,23,11.5,3837.6
13/01/1993,0,2.77,23,12,3837.6
14/01/1993,0,3.2,25,12,3827.5
15/01/1993,0,3.75,26,12,3827.5
16/01/1993,0,2.22,25,11,3827.5
17/01/1993,0,4.32,25,11,3827.5
18/01/1993,0,3.29,25.5,11,3817.4
19/01/1993,0,3.28,25,10.5,3817.4
20/01/1993,0,2.83,23.5,10.5,3807.3
21/01/1993,0,3.14,24.5,11,3807.3
22/01/1993,0,2.88,24.5,13,3797.2
23/01/1993,0,2.87,23.5,13,3797.2
24/01/1993,0,4.57,23.5,11.5,3787.1
25/01/1993,0,2.5,23,11,3787.1
26/01/1993,0,4.43,19,11,3777
27/01/1993,0,0.52,15.5,12,3777
28/01/1993,7.5,0.73,17.5,12.5,3777
29/01/1993,0,2.49,23,12,3766.9
30/01/1993,0,4.48,22.5,12.5,3766.9
31/01/1993,0,2.14,20.5,11.5,3766.9
01/02/1993,0,3.12,22.5,12,3766.9
02/02/1993,0,3.9,25,11.5,3756.8
03/02/1993,0,4.15,25,11.5,3756.8
04/02/1993,0,4.18,26,10.5,3756.8
05/02/1993,0,3.53,24.5,10.5,3756.8
06/02/1993,0,4.21,25,10.5,3756.8
07/02/1993,0,4.14,25,10,3746.7
08/02/1993,0,2.48,23,9.5,3746.7
09/02/1993,0,5.46,24,9,3736.6
10/02/1993,0,4.86,24.5,9,3736.6
11/02/1993,0,3.64,24,8.5,3726.5
12/02/1993,0,4.13,25.5,8,3726.5
13/02/1993,0,4.16,24,10,3716.4
14/02/1993,0,4.54,28,11,3716.4
15/02/1993,0,4.6,28.5,11.5,3706.3
16/02/1993,0,4.93,26,11.5,3706.3
17/02/1993,0,4.56,25,12,3696.2
18/02/1993,0,4.47,28,12.5,3696.2
19/02/1993,0,4.03,28,13,3686.1
20/02/1993,0,5.56,30,12,3686.1
21/02/1993,0,4.94,27.5,10,3676
22/02/1993,0,4.6,28.5,11.5,3676
23/02/1993,0,4.85,29.5,12,3676
24/02/1993,0,5.01,28.5,12.5,3665.88
25/02/1993,0,4.56,24,11,3665.88
26/02/1993,0,4.44,25.5,11,3655.76
27/02/1993,0,0.37,26.5,12.5,3655.76
28/02/1993,0,6.06,29,11.5,3645.63
01/03/1993,0,5.11,29,12,3635.51
02/03/1993,0,5.98,25,11,3625.39
03/03/1993,0,4.65,22,7,3615.27
04/03/1993,0,7.39,26.5,7.5,3605.15
05/03/1993,0,5.11,28.5,10.5,3605.15
06/03/1993,0,4.1,25,11,3595.02
07/03/1993,0,4.32,26.5,11.5,3595.02
08/03/1993,0,4.43,24.5,11.5,3595.02
09/03/1993,0,4.05,25.5,11.5,3584.9
10/03/1993,0,3.04,26,12.5,3584.9
11/03/1993,0,4.75,29,13,3574.78
12/03/1993,0,6.32,28,13,3564.7
13/03/1993,0,5.07,24.5,13,3564.7
14/03/1993,0,5.37,29,12,3554.62
15/03/1993,0,5.29,28.5,10.5,3554.62
16/03/1993,0,4.83,28,10.5,3544.55
17/03/1993,0,5.78,28.5,11,3534.47
18/03/1993,0,5.44,27,13,3534.47
19/03/1993,0,5.66,31.5,13.5,3524.39
20/03/1993,0,6.52,24.5,13,3524.39
21/03/1993,0,4.08,27.5,14,3514.31
22/03/1993,0,4.84,28,13,3514.31
23/03/1993,0,5.54,28,13,3504.23
24/03/1993,0,5.71,27,13,3494.16
25/03/1993,0,4.97,28,12,3494.16
26/03/1993,0,5.5,30.5,12.5,3484.08
27/03/1993,0,5.49,28.5,13,3474
28/03/1993,0,5.92,30.5,13,3463.9
29/03/1993,0,6.2,30.5,13.5,3453.8
30/03/1993,0,6.18,31,13.5,3443.7
31/03/1993,0,3.65,28.5,13.5,3433.6
01/04/1993,0,8.96,30,13.5,3433.6
02/04/1993,0,3.03,25.5,13.5,3423.5
03/04/1993,0,4.56,28,14,3413.4
04/04/1993,0,5.86,28,13,3413.4
05/04/1993,0,5.73,26,13.5,3403.3
06/04/1993,0,6.35,31,13.5,3393.2
07/04/1993,0,6.64,31,13.5,3383.1
08/04/1993,0,6.56,29.5,11,3373
09/04/1993,0,5.99,28.5,12,3363
10/04/1993,0,5.72,27.5,14,3353
11/04/1993,0,4.67,29,14,3353
12/04/1993,0,8.4,30,12,3343
13/04/1993,0,9.18,30.5,13.5,3343
14/04/1993,0,5.74,27,14,3333
15/04/1993,0,4.8,27,11.5,3323
16/04/1993,0,4.93,28.5,12,3313
17/04/1993,0,5.54,30,13,3303
18/04/1993,0,5.41,28,14.5,3303
19/04/1993,0,5.79,30,15,3293
20/04/1993,0,3.15,30,15,3293
21/04/1993,0.3,5.23,30,16,3283
22/04/1993,0,4.76,26.5,13,3283
23/04/1993,0,6.05,31.5,12.5,3273
24/04/1993,0,5.44,30.5,12.5,3273
25/04/1993,0,4.04,32.5,14,3263
26/04/1993,0,4.53,31.5,14,3253
27/04/1993,0,5.01,31,15.5,3243
28/04/1993,0,6.27,32,16,3243
29/04/1993,0,6.15,32.5,16,3233
30/04/1993,0,5.38,31.5,16,3223
01/05/1993,0,6.95,31.5,15.5,3213
02/05/1993,0,5.61,33,15,3203
03/05/1993,0,6.17,30.5,14,3193
04/05/1993,0,6.37,32,14,3183
05/05/1993,0,6.04,33,13.5,3173
06/05/1993,0,4.18,33.5,15,3173
07/05/1993,0,6.29,31.5,15,3163.2
08/05/1993,0,2.63,33.5,16.5,3153.4
09/05/1993,0,5.53,33,14.5,3153.4
10/05/1993,0,4.13,32.5,15,3143.6
11/05/1993,0,5.22,30.5,14.5,3143.6
12/05/1993,0,5.28,26.5,15.5,3133.8
13/05/1993,0,5.14,30.5,15,3124
14/05/1993,0,6.04,26,13.5,3124
15/05/1993,0,5.91,27.5,14,3114.2
16/05/1993,0,5.87,31.5,10.5,3104.4
17/05/1993,0,5.73,31.5,11,3094.6
18/05/1993,0,5.71,32,15,3094.6
19/05/1993,0,5.63,31,15,3084.8
20/05/1993,0,5.87,29.5,15,3084.8
21/05/1993,0,4.04,31.5,15,3075
22/05/1993,0,7.92,30.5,15,3065.5
23/05/1993,0,5.65,31.5,16,3056
24/05/1993,0,8.68,32.5,15,3046.5
25/05/1993,0,6.1,32.5,14.5,3037
26/05/1993,0,6.38,30.5,15,3027.5
27/05/1993,0,5.8,29.5,16.5,3027.5
28/05/1993,0,5.81,26.5,15,3018
29/05/1993,0,5.38,32.5,11,3008.5
30/05/1993,0,7.75,33.5,11.5,3008.5
31/05/1993,0,6.02,33,18,2999
01/06/1993,0,6.46,33,18,2999
02/06/1993,0,6.03,33.5,18,2989.5
03/06/1993,0,7.35,33.5,18,2980
04/06/1993,0,6.16,35.5,18,2970.6
05/06/1993,0,8,34.5,18,2970.6
06/06/1993,0,6.77,34.5,17,2961.2
07/06/1993,0,7.33,32,17.5,2951.8
08/06/1993,0,7.3,30,16.5,2951.8
09/06/1993,0,6.3,34,17,2942.4
10/06/1993,0,6.57,33,17,2933
11/06/1993,0,6.66,31,16.5,2933
12/06/1993,0,7.07,28,17,2923.6
13/06/1993,13.9,6.39,31.5,17,2923.6
14/06/1993,0,6.05,30,17,2914.2
15/06/1993,3.4,7.79,29.5,17.5,2914.2
16/06/1993,0,6.81,27,18,2923.6
17/06/1993,26.1,6.27,30,17,2923.6
18/06/1993,0.5,5.65,30.5,17,2923.6
19/06/1993,0,6.61,30.5,18,2933
20/06/1993,7.7,6.85,30.6,15.5,2933
21/06/1993,19.6,5.89,30,16,2942.4
22/06/1993,40.9,5,30,16.5,2951.8
23/06/1993,40.2,5.36,28,16.5,2989.5
24/06/1993,52.6,6.38,26.5,16,3037
25/06/1993,59.2,4.02,27,16.5,3075
26/06/1993,21.9,4.92,26,16,3133.8
27/06/1993,2.5,3.68,27,17,3153.4
28/06/1993,0,4.38,27.5,17.5,3163.2
29/06/1993,15.4,0.39,28,17.5,3163.2
30/06/1993,7.4,2.07,21.5,16.5,3173
01/07/1993,5.3,4.47,24,16.5,3173
02/07/1993,18.7,3.92,24.5,16,3183
03/07/1993,21.7,4.62,27,15,3193
04/07/1993,16,2.94,26,15,3193
05/07/1993,0,4.67,26,16.5,3203
06/07/1993,1.8,4.25,25,16,3223
07/07/1993,5.7,1.21,23.5,16,3263
08/07/1993,11.7,2.19,19,14.5,3283
09/07/1993,6.5,3.01,23,14.5,3283
10/07/1993,9,4.14,25,15.5,3293
11/07/1993,22.9,2.46,24,15.5,3313
12/07/1993,7.7,4.02,25.5,14.5,3323
13/07/1993,10.2,2.49,20,15,3343
14/07/1993,0,4.57,25.5,16,3373
15/07/1993,0,2.39,27.5,16,3383.1
16/07/1993,3.5,4.03,25.5,15,3393.2
17/07/1993,3.6,4.02,26.5,15.5,3413.4
18/07/1993,0,4.16,26.5,16,3453.8
19/07/1993,0,2.54,27,16,3453.8
20/07/1993,1.9,3.8,25.5,15,3463.9
21/07/1993,7.8,2.77,26.5,15.5,3484.08
22/07/1993,8.2,3.29,24,15,3524.39
23/07/1993,8.6,4.27,26.5,16,3554.62
24/07/1993,0,3.57,27,16,3574.78
25/07/1993,6,4.88,27.5,16,3584.9
26/07/1993,0,9.06,27.5,16.5,3584.9
27/07/1993,25.1,3.9,26.5,11,3595.02
28/07/1993,0,4.25,26.5,12,3605.15
29/07/1993,4.8,4.5,26.5,16.5,3615.27
30/07/1993,3,0.99,25.5,16,3625.39
31/07/1993,8.5,4.06,26.5,14,3635.51
01/08/1993,2.2,5.21,26,15,3655.76
02/08/1993,14.4,4.42,27.5,14.5,3655.76
03/08/1993,0,5.22,26,15.5,3665.88
04/08/1993,0,3.95,27,16,3665.88
05/08/1993,0.6,4.28,26,15,3676
06/08/1993,0,4.02,25,15.5,3676
07/08/1993,4.9,5.67,27,16,3676
08/08/1993,9.7,5.03,26.5,15.5,3676
09/08/1993,0,5.26,26.5,16,3686.1
10/08/1993,0,4.72,26,16.5,3686.1
11/08/1993,0,4.62,26,17,3686.1
12/08/1993,16.6,4.83,26.5,16,3686.1
13/08/1993,0,3.67,25.5,16.5,3686.1
14/08/1993,0.6,2.91,25.5,16,3686.1
15/08/1993,0.8,3.88,25.5,15.5,3686.1
16/08/1993,0,3.12,25.5,16.5,3686.1
17/08/1993,0,4.12,23.5,16,3696.2
18/08/1993,3,3.03,23.5,17,3696.2
19/08/1993,19.6,4.03,23.5,16,3706.3
20/08/1993,0,1.24,25,16,3726.5
21/08/1993,3.8,1.55,21,16,3736.6
22/08/1993,4.8,2.53,23,16.5,3746.7
23/08/1993,0.4,4.6,21,17,3756.8
24/08/1993,0,4.36,24.5,15.5,3766.9
25/08/1993,0.8,4.38,26.5,15.5,3766.9
26/08/1993,3.4,3.78,25,15.5,3777
27/08/1993,0.6,2.45,21,15.5,3787.1
28/08/1993,0,4.31,22.5,15,3797.2
29/08/1993,0,3.19,24.5,15,3797.2
30/08/1993,0,3.44,24,16.5,3797.2
31/08/1993,0,3.51,25.5,15.5,3797.2
01/09/1993,14.1,3.69,24.5,16,3807.3
02/09/1993,0,4.19,25,14.5,3817.4
03/09/1993,0.01,6.02,25,16.5,3827.5
04/09/1993,21,3.32,26,14.5,3837.6
05/09/1993,1.3,3.62,25,14.5,3857.8
06/09/1993,6.2,1.07,25.5,15.5,3857.8
07/09/1993,22.6,2.65,26,15.5,3867.9
08/09/1993,8.3,7.95,24,15,3898.2
09/09/1993,41.5,3.92,25.5,14.5,3928.5
10/09/1993,2.9,3,25,15.5,3958.8
11/09/1993,1.5,4.74,24,17,3989.3
12/09/1993,0,5.17,24,16.5,3999.6
13/09/1993,0,4.03,26,15,4009.9
14/09/1993,0,5.06,27.5,15,4020.2
15/09/1993,0,3.72,25.5,15,4020.2
16/09/1993,0,4.03,25,16,4030.5
17/09/1993,2.4,4.54,26,16.5,4040.8
18/09/1993,2.2,4.68,28,15.5,4051.1
19/09/1993,0,4.83,26,16,4061.4
20/09/1993,19.4,2.7,26,16,4071.7
21/09/1993,0,2.21,24,16,4082
22/09/1993,2.2,1.72,21,16,4092.3
23/09/1993,2.6,3.38,23,16,4092.3
24/09/1993,8.3,4.81,24.5,15.5,4102.6
25/09/1993,0,4.47,25.5,15.5,4102.6
26/09/1993,0,4.52,26,15,4102.6
27/09/1993,0.8,4.93,26,14.5,4112.9
28/09/1993,0,4.27,24,15,4133.5
29/09/1993,0,5.4,23.5,14.5,4133.5
30/09/1993,0,5.23,24.5,13.5,4143.8
01/10/1993,0,3.72,22.5,14,4143.8
02/10/1993,0,4.84,24.5,14,4143.8
03/10/1993,0,4.98,25.5,15.5,4143.8
04/10/1993,0,5.3,25,15,4154.1
05/10/1993,0,4.93,25,14.5,4154.1
06/10/1993,0,4.14,25,15,4154.1
07/10/1993,0,4.22,25,15,4154.1
08/10/1993,0,3.93,25.5,15.5,4154.1
09/10/1993,0,4.81,26.5,15.5,4154.1
10/10/1993,0,5.4,27.5,15.5,4154.1
11/10/1993,0,4.58,27,15.5,4143.8
12/10/1993,0,4.27,26.5,16,4143.8
13/10/1993,4.8,4.44,27,16.5,4143.8
14/10/1993,0,4.37,27.5,16.5,4133.5
15/10/1993,0.2,3.78,25.5,15.5,4133.5
16/10/1993,0,4.32,26.5,15.5,4133.5
17/10/1993,0,3.85,26.5,15.5,4133.5
18/10/1993,0,3.75,26.5,16,4133.5
19/10/1993,0,3.01,27,16,4133.5
20/10/1993,0,3.67,27,15.5,4133.5
21/10/1993,0,4.75,25.5,14.5,4123.2
22/10/1993,0,2.24,25,13.5,4123.2
23/10/1993,0,2.15,20,13,4123.2
24/10/1993,0,3.81,20.5,13,4123.2
25/10/1993,0,4.65,25,14.5,4112.9
26/10/1993,0,3.25,25.5,14.5,4112.9
27/10/1993,0,1.9,24,14.5,4112.9
28/10/1993,0,2.32,21,15,4112.9
29/10/1993,2,0.3,24.5,15,4112.9
30/10/1993,7.8,3.86,18.5,14.5,4112.9
31/10/1993,0,4.09,25,12.5,4112.9
01/11/1993,0,3.7,23,12,4112.9
02/11/1993,0,1.3,23,15,4102.6
03/11/1993,0,2.6,19.5,15,4102.6
04/11/1993,0,1.4,23,15.5,4102.6
05/11/1993,0,4.4,20.5,15.5,4102.6
06/11/1993,0,4,24.5,14.5,4102.6
07/11/1993,0,4,25.5,14,4102.6
08/11/1993,0,3.9,24.5,13.5,4102.6
09/11/1993,0,3.8,25,14.5,4092.3
10/11/1993,0,4.8,25.5,15,4092.3
11/11/1993,0,4,24.5,13.5,4092.3
12/11/1993,0,4.3,24,14.5,4092.3
13/11/1993,0,4.4,26,14,4082
14/11/1993,0,4,26.5,12.5,4082
15/11/1993,0,3.9,24.5,13,4082
16/11/1993,0,4.7,24.5,12.5,4071.7
17/11/1993,0,4.5,25,13.5,4071.7
18/11/1993,0,4.2,26,14.5,4061.4
19/11/1993,0,4,24,14.5,4061.4
20/11/1993,0,4.3,25,14.5,4061.4
21/11/1993,0,4,25,14.5,4051.1
22/11/1993,0,4,26.5,13.5,4051.1
23/11/1993,0,3.8,25,13,4051.1
24/11/1993,0,4.9,25.5,13.5,4040.8
25/11/1993,0,3.3,27,13.5,4040.8
26/11/1993,0,3.9,26,12.5,4040.8
27/11/1993,0,4.3,25.5,11.5,4040.8
28/11/1993,0,4.1,26.5,12.5,4030.5
29/11/1993,0,3.6,24.5,12,4030.5
30/11/1993,0,3.1,25,12,4030.5
01/12/1993,0,3.9,24.5,12,4020.2
02/12/1993,0,2.5,25,12.5,4020.2
03/12/1993,0,4.6,23.5,13,4009.9
04/12/1993,0,3.8,24,12.5,4009.9
05/12/1993,0,4,23.5,12.5,3999.6
06/12/1993,0,3.5,23.5,12,3999.6
07/12/1993,0,3.9,23.5,13,3999.6
08/12/1993,0,3.7,23,13,3999.6
09/12/1993,0,4.3,25,13.5,3989.3
10/12/1993,0,4.1,25.5,13,3989.3
11/12/1993,0,3.7,24.5,13,3989.3
12/12/1993,0,3.9,24,13,3979
13/12/1993,0,4,24.5,12,3979
14/12/1993,0,3.1,24,11.5,3979
15/12/1993,0,4.5,22.5,11.5,3979
16/12/1993,0,2.8,23,11.5,3968.9
17/12/1993,0,3.5,23,10.5,3968.9
18/12/1993,0,5.4,22,11,3968.9
19/12/1993,0,3.6,22.5,11,3958.8
20/12/1993,0,3.6,22,11.5,3958.8
21/12/1993,0,3.5,24,11.5,3958.8
22/12/1993,0,3.5,24,12,3948.7
23/12/1993,0,3,23,12,3948.7
24/12/1993,0,3.6,24,12,3948.7
25/12/1993,0,4.1,23.5,12,3938.6
26/12/1993,0,3.2,23.5,9.5,3938.6
27/12/1993,0,3,19,9,3928.5
28/12/1993,0,3.3,22,10.5,3928.5
29/12/1993,0,2.5,22.5,11.5,3918.4
30/12/1993,0,3.3,23,12,3918.4
31/12/1993,0,3.3,22,12,3908.3
01/01/1994,0,3,22,12,3908.3
02/01/1994,0,2.5,22.5,12,3908.3
03/01/1994,0,3.6,21.5,10.5,3898.2
04/01/1994,0,4.3,21.5,10.5,3898.2
05/01/1994,0,3.9,23,11,3898.2
06/01/1994,0,3.5,21,11,3888.1
07/01/1994,0,4,25.5,10,3888.1
08/01/1994,0,3.7,22.5,10,3878
09/01/1994,0,4.4,19.5,10,3878
10/01/1994,0,2.1,21.5,10,3878
11/01/1994,0,3.4,21,10.5,3867.9
12/01/1994,0,3.3,21,11.5,3867.9
13/01/1994,0,3.4,22,12,3867.9
14/01/1994,0,4.1,22,12.5,3857.8
15/01/1994,0,3.8,22,12,3857.8
16/01/1994,0,4,23.5,12,3857.8
17/01/1994,0,3.3,25,11.5,3847.7
18/01/1994,0,3.1,22,12,3847.7
19/01/1994,0,3.6,21.5,12,3837.6
20/01/1994,0,3.9,22,11.5,3837.6
21/01/1994,0,3.2,23,11.5,3837.6
22/01/1994,0,3.9,23,13,3827.5
23/01/1994,0,3.3,23.5,12.5,3827.5
24/01/1994,0,3.5,23.5,12,3827.5
25/01/1994,0,3.9,23,13,3817.4
26/01/1994,0,4.9,23.5,12.5,3817.4
27/01/1994,0,4.9,26,12,3807.3
28/01/1994,0,4.8,26.5,11.5,3807.3
29/01/1994,0,4.6,25,11.5,3807.3
30/01/1994,0,4.9,27.5,10,3797.2
31/01/1994,0,4.1,27,11,3797.2
01/02/1994,0,4.5,23.5,11.5,3787.1
02/02/1994,0,4.4,25.5,12,3787.1
03/02/1994,0,4,26,12,3787.1
04/02/1994,0,4.1,23,11.5,3777
05/02/1994,0,4.5,26,12,3777
06/02/1994,0,4.6,26,12,3777
07/02/1994,0,4.1,26.5,13,3766.9
08/02/1994,0,3.9,26.5,13.5,3766.9
09/02/1994,0,5.1,25.5,13,3756.8
10/02/1994,0,4.5,24.5,12,3746.7
11/02/1994,0,4.3,25.5,12,3746.7
12/02/1994,0,6.2,25,12,3736.6
13/02/1994,0,6.6,24.5,13,3736.6
14/02/1994,0,3.9,23,12,3726.5
15/02/1994,0,4.1,22,12,3726.5
16/02/1994,0,5.1,26.5,13,3716.4
17/02/1994,0,4.3,25,13,3706.3
18/02/1994,0,4.1,24,13,3706.3
19/02/1994,0,4.2,26,12.5,3696.2
20/02/1994,0,4.7,25.5,12.5,3696.2
21/02/1994,0,4.4,26,12.5,3686.1
22/02/1994,0,5.3,27.5,12.5,3686.1
23/02/1994,0,4.4,27,11.5,3676
24/02/1994,0,4.9,24,12,3676
25/02/1994,0,4.7,27.5,11.5,3665.88
26/02/1994,0,4.8,26.5,12,3655.76
27/02/1994,0,5.5,27,12,3645.63
28/02/1994,0,6,28,12,3645.63
01/03/1994,0,3.7,28,11,3635.51
02/03/1994,0,6,25,12.5,3635.51
03/03/1994,0,5.4,26.5,14.5,3625.39
04/03/1994,0,5.3,25,14,3625.39
05/03/1994,0,5.6,27.5,13.5,3615.27
06/03/1994,0,5.5,29,13,3605.15
07/03/1994,0,5.2,27,13,3605.15
08/03/1994,0,5.4,27,13.5,3595.02
09/03/1994,0,5.9,27.5,13.5,3584.9
10/03/1994,0,5.3,28,13,3574.78
11/03/1994,0,5,25.5,12.5,3574.78
12/03/1994,0,5.2,26.5,13,3564.7
13/03/1994,0,7,28,13,3564.7
14/03/1994,0,5.2,27.5,13,3554.62
15/03/1994,0,4.7,26,13.5,3554.62
16/03/1994,0,5.5,23,13,3544.55
17/03/1994,0,5.7,28.5,13,3534.47
